Label,Dataset,FileName
0,AS,AS_20190920_N6564F.wav
0,AS,AS_20190920_OMS85C.wav
0,AS,AS_20190920_R9NPIF.wav
0,AS,AS_20190920_2DQXTU.wav
0,AS,AS_20190920_DBP9DF.wav
0,AS,AS_20190920_P2VGX9.wav
0,AS,AS_20190920_SYHLNY.wav
0,AS,AS_20190920_WG2RQ8.wav
0,AS,AS_20190920_0WXV4L.wav
0,AS,AS_20190920_1CQUOP.wav
0,AS,AS_20190920_6GN21B.wav
0,AS,AS_20190920_P4WIEE.wav
0,AS,AS_20190920_TUL04C.wav
0,AS,AS_20190920_4MLPC5.wav
0,AS,AS_20190920_29VVLT.wav
0,AS,AS_20190920_0E0GOR.wav
0,AS,AS_20190920_VSY6Y9.wav
0,AS,AS_20190920_79P1VL.wav
0,AS,AS_20190920_PACD5E.wav
0,AS,AS_20190920_LTGCOH.wav
0,AS,AS_20190920_K7Z91Y.wav
0,AS,AS_20190920_Q8EX36.wav
0,AS,AS_20190920_WAM7PN.wav
0,AS,AS_20190920_53W9SS.wav
0,AS,AS_20190920_OWIVHV.wav
0,AS,AS_20190922_CHMADV.wav
0,AS,AS_20190922_R7UWG1.wav
0,AS,AS_20190922_Z2F0TQ.wav
0,AS,AS_20190922_AWERNN.wav
0,AS,AS_20190922_PF2O7V.wav
0,AS,AS_20190922_H20RLA.wav
0,AS,AS_20190922_ZXBC7Q.wav
0,AS,AS_20190922_IPDXHV.wav
0,AS,AS_20190922_P19AJO.wav
0,AS,AS_20190922_SWMN9U.wav
0,AS,AS_20190922_00CPLU.wav
0,AS,AS_20190922_A9G9Y9.wav
0,AS,AS_20190922_L0J3R3.wav
0,AS,AS_20190922_WJFKK1.wav
0,AS,AS_20190922_NAUFXO.wav
0,AS,AS_20190922_80DP6L.wav
0,AS,AS_20190922_HM9ZDZ.wav
0,AS,AS_20190922_1O748G.wav
0,AS,AS_20190922_LAX7FT.wav
0,AS,AS_20190922_8H416G.wav
0,AS,AS_20190922_XB9FT6.wav
0,AS,AS_20190922_2S70OX.wav
0,AS,AS_20190922_TGHZR8.wav
0,AS,AS_20190922_A5WAOW.wav
0,AS,AS_20190922_PV5LYR.wav
0,AS,AS_20190922_R1J9H8.wav
0,AS,AS_20190922_X8E0HQ.wav
0,AS,AS_20190922_CPN2UX.wav
0,AS,AS_20190922_GXKPQY.wav
0,AS,AS_20190922_0LYCV6.wav
0,AS,AS_20190922_DIO032.wav
0,AS,AS_20190922_5IJ09K.wav
0,AS,AS_20190922_Y1OTLI.wav
0,AS,AS_20190922_JE2XB1.wav
0,AS,AS_20190922_RFQAQN.wav
0,AS,AS_20190917_SB4QA9.wav
1,AS,AS_20190917_3BUJA5.wav
1,AS,AS_20190917_OQJ6S9.wav
0,AS,AS_20190919_D0MOZ1.wav
1,AS,AS_20190919_5FXO5V.wav
1,AS,AS_20190919_1IKEK1.wav
1,AS,AS_20190919_IIL554.wav
1,AS,AS_20190919_QPI3OU.wav
1,AS,AS_20190919_00RNJ1.wav
0,AS,AS_20190919_NVB3XR.wav
0,AS,AS_20190919_Z0XGYE.wav
0,AS,AS_20190919_HMZZSX.wav
0,AS,AS_20190919_7NNJZQ.wav
1,AS,AS_20190919_5TQVY1.wav
0,AS,AS_20190919_7X911B.wav
0,AS,AS_20190920_G65CDQ.wav
0,AS,AS_20190922_KR6QZC.wav
0,AS,AS_20190922_J8HBI8.wav
0,AS,AS_20190922_248XYU.wav
0,AS,AS_20190922_0RTKTL.wav
0,AS,AS_20190922_V5HMXR.wav
0,AS,AS_20190923_0BP4M2.wav
0,AS,AS_20190923_JGB6WA.wav
0,AS,AS_20190923_4CZXYZ.wav
0,AS,AS_20190923_QCOFEY.wav
0,AS,AS_20190923_NLZQJH.wav
0,AS,AS_20190923_PU84IE.wav
0,AS,AS_20190923_R4VEDM.wav
0,AS,AS_20190923_M2WORX.wav
0,AS,AS_20190923_CA6XPU.wav
0,AS,AS_20190923_3K622G.wav
0,AS,AS_20190923_W7AQJC.wav
0,AS,AS_20190923_H4WRXD.wav
0,AS,AS_20190923_H5IEEI.wav
0,AS,AS_20190923_KUBJL3.wav
0,AS,AS_20190923_QAU1NA.wav
0,AS,AS_20190923_S5GBD8.wav
0,AS,AS_20190928_GQPG2M.wav
1,AS,AS_20190928_EGBJT2.wav
1,AS,AS_20190928_3HRXVI.wav
1,AS,AS_20190928_ZBVYFD.wav
1,AS,AS_20190928_83VVZ9.wav
1,AS,AS_20190928_V3A7P5.wav
1,AS,AS_20190928_F7VFDS.wav
1,AS,AS_20190928_2WTHFP.wav
1,AS,AS_20190928_594N0C.wav
1,AS,AS_20190928_C7BG9J.wav
1,AS,AS_20190928_E5BZ2E.wav
1,AS,AS_20190928_2MA02O.wav
1,AS,AS_20190928_70N3RN.wav
1,AS,AS_20190928_F6WVG7.wav
1,AS,AS_20190928_IS2LRB.wav
1,AS,AS_20190928_2YWDYB.wav
1,AS,AS_20190928_N6N3T6.wav
1,AS,AS_20190928_UPJNZX.wav
1,AS,AS_20190928_IOVS4F.wav
1,AS,AS_20190928_R2SS9X.wav
1,AS,AS_20190928_ZYG52P.wav
1,AS,AS_20190928_41M3H3.wav
1,AS,AS_20190928_MRAVXQ.wav
1,AS,AS_20190928_H0ZDGM.wav
1,AS,AS_20190928_J5N8L6.wav
1,AS,AS_20190928_ZXC89O.wav
1,AS,AS_20190928_QOVU97.wav
1,AS,AS_20190928_QCGM3C.wav
0,AS,AS_20190928_M5Y6LG.wav
0,AS,AS_20190929_N4OEFV.wav
0,AS,AS_20190930_ACT2RV.wav
0,AS,AS_20190930_BROP5H.wav
0,AS,AS_20190930_76HKFX.wav
0,AS,AS_20190930_KUI74O.wav
0,AS,AS_20191001_HFL8R0.wav
0,AS,AS_20191001_CLAZF2.wav
0,AS,AS_20191001_XXX41H.wav
0,AS,AS_20191001_9UL9VM.wav
0,AS,AS_20191001_8B4XWF.wav
0,AS,AS_20191001_5NW07B.wav
0,AS,AS_20191001_0X9HBA.wav
0,AS,AS_20191001_PKKB3Q.wav
0,AS,AS_20191001_VKM6R2.wav
0,AS,AS_20191001_PF8SXA.wav
0,AS,AS_20191001_P5IOWM.wav
0,AS,AS_20191001_ZEU3CV.wav
0,AS,AS_20191001_3HU3DU.wav
0,AS,AS_20191001_7BDKM5.wav
0,AS,AS_20191001_FBM8IV.wav
0,AS,AS_20191001_0OJ9SA.wav
0,AS,AS_20191001_P5AUAC.wav
0,AS,AS_20191001_7QW2N6.wav
0,AS,AS_20191001_WPTAV8.wav
0,AS,AS_20191001_XOFZS8.wav
0,AS,AS_20191001_QKW2NW.wav
0,AS,AS_20191001_PF8C6U.wav
0,AS,AS_20191001_XSYVAM.wav
0,AS,AS_20191001_TZ038C.wav
0,AS,AS_20191001_4DTK0B.wav
0,AS,AS_20191002_G6M076.wav
0,AS,AS_20191002_44VF65.wav
0,AS,AS_20191002_L5FT2A.wav
0,AS,AS_20191004_8C2UQW.wav
0,AS,AS_20191004_RA75OY.wav
0,AS,AS_20191004_NUTQ9L.wav
0,AS,AS_20191004_PQUD5P.wav
0,AS,AS_20191004_AB9JEU.wav
0,AS,AS_20191004_3X2ULB.wav
0,AS,AS_20191004_QSLE7L.wav
0,AS,AS_20191004_KRW1XA.wav
0,AS,AS_20191004_QCRHY7.wav
0,AS,AS_20191004_IMGZQ1.wav
0,AS,AS_20191004_E6A5G7.wav
0,AS,AS_20191004_B5DYDT.wav
0,AS,AS_20191004_MJS42A.wav
0,AS,AS_20191004_WIQNGU.wav
0,AS,AS_20191004_F02707.wav
0,AS,AS_20191004_NVMOOB.wav
0,AS,AS_20191004_OL80MP.wav
0,AS,AS_20191004_VPYRGC.wav
0,AS,AS_20191004_5HOP75.wav
0,AS,AS_20191004_0RSGPW.wav
0,AS,AS_20191004_4S7B0T.wav
0,AS,AS_20191004_BV1PG9.wav
0,AS,AS_20191004_5ASRNR.wav
0,AS,AS_20191004_EXQ5CD.wav
0,AS,AS_20191004_0PEO0A.wav
0,AS,AS_20191004_UYHPDS.wav
0,AS,AS_20191004_L9980X.wav
0,AS,AS_20191004_6R2ETF.wav
0,AS,AS_20191004_ZVEV62.wav
0,AS,AS_20191004_DC8E3T.wav
0,AS,AS_20191004_3TWHF8.wav
0,AS,AS_20191004_3RTSDI.wav
0,AS,AS_20191004_EO3OPS.wav
0,AS,AS_20191004_XOSS60.wav
0,AS,AS_20191004_1DFZDR.wav
0,AS,AS_20191004_W7SB7O.wav
0,AS,AS_20191004_Y94P7A.wav
0,AS,AS_20191004_31W2DK.wav
0,AS,AS_20191004_RA0471.wav
0,AS,AS_20191004_FV4JKC.wav
0,AS,AS_20191004_ELDL0C.wav
0,AS,AS_20191004_8P36CL.wav
0,AS,AS_20191004_DO7Y03.wav
0,AS,AS_20191004_Q700FZ.wav
0,AS,AS_20191004_1TXFHF.wav
0,AS,AS_20191004_UBEN4S.wav
0,AS,AS_20191005_HURO8K.wav
0,AS,AS_20191005_MZXQUL.wav
0,AS,AS_20191005_UX2WZX.wav
0,AS,AS_20191005_5PDDSL.wav
0,AS,AS_20191005_QL4I0D.wav
0,AS,AS_20191005_ASI1RB.wav
0,AS,AS_20191005_MNTJ2N.wav
0,AS,AS_20191005_X1WJQ6.wav
0,AS,AS_20191005_A42X1B.wav
0,AS,AS_20191005_SVJ5SA.wav
0,AS,AS_20191005_S4GCZA.wav
0,AS,AS_20191005_W8PT08.wav
0,AS,AS_20191005_S0J74K.wav
0,AS,AS_20191005_RFWWQM.wav
0,AS,AS_20191005_07P6HD.wav
0,AS,AS_20191013_4Z0AH2.wav
0,AS,AS_20191013_6Z8P1Y.wav
0,AS,AS_20191013_CRJ8TX.wav
0,AS,AS_20191013_2AD2GC.wav
1,AS,AS_20191013_02DNDE.wav
1,AS,AS_20191013_DQ339J.wav
1,AS,AS_20191013_SRP9EQ.wav
1,AS,AS_20191013_CDD3A8.wav
1,AS,AS_20191013_EN5PTL.wav
1,AS,AS_20191013_DZO5A4.wav
1,AS,AS_20191013_UT6ZZ7.wav
1,AS,AS_20191013_5K5EL7.wav
1,AS,AS_20191013_ZFG5TL.wav
1,AS,AS_20191013_ZMCA3V.wav
1,AS,AS_20191013_5DN9EO.wav
1,AS,AS_20191013_XSMXYL.wav
1,AS,AS_20191013_7EYUQQ.wav
1,AS,AS_20191013_7X9IAC.wav
1,AS,AS_20191013_M8OQFW.wav
1,AS,AS_20191013_G2TXXB.wav
1,AS,AS_20191013_7L563X.wav
1,AS,AS_20191013_LRVOSM.wav
1,AS,AS_20191013_TB1MP0.wav
1,AS,AS_20191013_U7CJ65.wav
1,AS,AS_20191013_HKFOPZ.wav
1,AS,AS_20191013_TM7AK2.wav
1,AS,AS_20191013_9JRM9C.wav
1,AS,AS_20191013_WP7NQ6.wav
1,AS,AS_20191013_WXBMQG.wav
1,AS,AS_20191013_CEIVXT.wav
0,AS,AS_20191014_GY2RT2.wav
0,AS,AS_20191014_81O2TA.wav
0,AS,AS_20191014_9RIJSF.wav
0,AS,AS_20191014_KL0JPE.wav
0,AS,AS_20191014_F6L5VQ.wav
0,AS,AS_20191014_RTR6FI.wav
0,AS,AS_20191014_IJJVD8.wav
0,AS,AS_20191014_HQH1TM.wav
0,AS,AS_20191014_RQIQRE.wav
0,AS,AS_20191014_M9FS8N.wav
0,AS,AS_20191014_S4C35I.wav
0,AS,AS_20191014_9ZNA0Y.wav
0,AS,AS_20191014_9ECLZH.wav
0,AS,AS_20191014_FH1NVD.wav
1,AS,AS_20190928_VR1XKU.wav
1,AS,AS_20190928_GM8P6Z.wav
1,AS,AS_20190928_FHWRU1.wav
1,AS,AS_20190928_QGOBCL.wav
1,AS,AS_20190928_5LRRGY.wav
1,AS,AS_20190928_A5N5WM.wav
1,AS,AS_20190928_VRTUNI.wav
0,AS,AS_20191001_R77XBD.wav
0,AS,AS_20191001_9YFKY9.wav
0,AS,AS_20191004_H8P9WJ.wav
0,AS,AS_20191004_NIQFKI.wav
0,AS,AS_20191004_KLP93U.wav
1,AS,AS_20191013_GIS370.wav
1,AS,AS_20191013_819QOD.wav
1,AS,AS_20191013_3GCQSV.wav
1,AS,AS_20191013_DCA2N1.wav
1,AS,AS_20191013_BSDBGC.wav
1,AS,AS_20191013_9EDY7K.wav
1,AS,AS_20191013_DY3NRO.wav
1,AS,AS_20191013_KVWEYX.wav
0,AS,AS_20191014_X10DRI.wav
0,AS,AS_20191014_DPZPNG.wav
0,AS,AS_20191014_5K2E30.wav
0,AS,AS_20191014_OV1PW4.wav
0,AS,AS_20191014_OOSPAG.wav
0,AS,AS_20191014_L3W575.wav
0,AS,AS_20191014_Y3TPKE.wav
0,AS,AS_20191014_8AE8RH.wav
0,AS,AS_20191014_9KW65L.wav
0,AS,AS_20191014_56NAL7.wav
1,AS,AS_20191014_O8AQ5M.wav
1,AS,AS_20191014_ZBI3EX.wav
1,AS,AS_20191014_BLKVMA.wav
1,AS,AS_20191014_GBXLAV.wav
1,AS,AS_20191014_GD3O6E.wav
1,AS,AS_20191014_7HVP00.wav
1,AS,AS_20191014_GFCGSE.wav
1,AS,AS_20191014_3P2VBC.wav
1,AS,AS_20191014_7DERC4.wav
1,AS,AS_20191014_9HKVQU.wav
1,AS,AS_20191014_50D68A.wav
1,AS,AS_20191014_UCFQY4.wav
1,AS,AS_20191014_7COTJA.wav
1,AS,AS_20191014_UWPQCX.wav
1,AS,AS_20191014_ZB8V2Y.wav
1,AS,AS_20191014_I30MO3.wav
1,AS,AS_20191014_NOK3UE.wav
1,AS,AS_20191014_XH0K4W.wav
1,AS,AS_20191014_3E2LRV.wav
1,AS,AS_20191014_B9S31F.wav
1,AS,AS_20191014_V8JC5W.wav
1,AS,AS_20191014_4WMYM9.wav
1,AS,AS_20191014_1YZPPI.wav
1,AS,AS_20191014_0Z45UV.wav
1,AS,AS_20191014_A2P5YM.wav
1,AS,AS_20191014_ROIV0V.wav
1,AS,AS_20191014_X6DFGX.wav
1,AS,AS_20191014_DR6CPW.wav
1,AS,AS_20191014_7Z5G0K.wav
1,AS,AS_20191014_0EINYN.wav
1,AS,AS_20191014_XNDGGS.wav
1,AS,AS_20191014_PDQH3A.wav
1,AS,AS_20191014_MUR0EG.wav
1,AS,AS_20191014_Y6GX86.wav
1,AS,AS_20191014_566JPL.wav
1,AS,AS_20191014_OJQT8D.wav
1,AS,AS_20191014_LHZ53C.wav
1,AS,AS_20191014_RK4FT5.wav
1,AS,AS_20191014_SWYGM3.wav
1,AS,AS_20191014_F1KZNI.wav
1,AS,AS_20191014_A6DCZ4.wav
1,AS,AS_20191014_PTY8SF.wav
1,AS,AS_20191014_0OMW9J.wav
1,AS,AS_20191014_2UOQCX.wav
1,AS,AS_20191014_RL4XVH.wav
1,AS,AS_20191014_SG4UHN.wav
1,AS,AS_20191014_GSCMW2.wav
1,AS,AS_20191014_EN77GB.wav
1,AS,AS_20191014_FS4USW.wav
1,AS,AS_20191014_YZFVYJ.wav
1,AS,AS_20191014_RQPYGJ.wav
1,AS,AS_20191014_USQQYI.wav
1,AS,AS_20191014_MPZ7L8.wav
1,AS,AS_20191014_F2LU2D.wav
1,AS,AS_20191014_IG6UF2.wav
1,AS,AS_20191014_VTNZ8I.wav
1,AS,AS_20191014_WCJ7Z0.wav
1,AS,AS_20191014_O4C0S0.wav
1,AS,AS_20191014_GLGY3Y.wav
0,AS,AS_20191014_NV68EL.wav
0,AS,AS_20191014_WC02LV.wav
0,AS,AS_20191014_VZV7A6.wav
0,AS,AS_20191014_0YI8E3.wav
0,AS,AS_20191014_MQASW9.wav
0,AS,AS_20191014_QT0JKQ.wav
0,AS,AS_20191014_XNUQCG.wav
0,AS,AS_20191023_VL5FXT.wav
0,AS,AS_20191023_EVYTYW.wav
0,AS,AS_20191023_KMP16P.wav
0,AS,AS_20191023_BK3F6X.wav
0,AS,AS_20191023_JE37F9.wav
0,AS,AS_20191023_OYDQYK.wav
0,AS,AS_20191023_BXA0MK.wav
0,AS,AS_20191023_Q2KAGI.wav
0,AS,AS_20191023_7DXG0C.wav
0,AS,AS_20191023_B2SBI7.wav
0,AS,AS_20191024_BC8RC3.wav
0,AS,AS_20191024_IXXUF9.wav
0,AS,AS_20191024_3N58HQ.wav
0,AS,AS_20191024_7L6LZZ.wav
0,AS,AS_20191024_RIPBHW.wav
0,AS,AS_20191024_2LM4UW.wav
0,AS,AS_20191024_C5H8BM.wav
0,AS,AS_20191024_4M9OEQ.wav
0,AS,AS_20191024_YIOLZG.wav
0,AS,AS_20191024_O14MBA.wav
0,AS,AS_20191024_C7F7AY.wav
0,AS,AS_20191024_WYB25U.wav
0,AS,AS_20191024_XWXLRN.wav
0,AS,AS_20191024_LC4XZ1.wav
0,AS,AS_20191024_AZAF25.wav
0,AS,AS_20191024_I8T5WW.wav
0,AS,AS_20191024_GVSQVA.wav
0,AS,AS_20191024_4OSWK9.wav
0,AS,AS_20191024_AH6TON.wav
0,AS,AS_20191024_XQM920.wav
0,AS,AS_20191024_P5R0DM.wav
0,AS,AS_20191024_ROWMXV.wav
0,AS,AS_20191024_X5S84B.wav
0,AS,AS_20191024_IBIR68.wav
0,AS,AS_20191024_XND2IE.wav
0,AS,AS_20191024_UJEHHU.wav
0,AS,AS_20191024_5BXQG8.wav
0,AS,AS_20191024_HTK0JG.wav
0,AS,AS_20191024_J613U6.wav
0,AS,AS_20191024_0X0VTR.wav
0,AS,AS_20191024_E6W9C5.wav
0,AS,AS_20191024_MMY8OZ.wav
0,AS,AS_20191024_D8C3M9.wav
0,AS,AS_20191024_DM1N91.wav
0,AS,AS_20191024_CC5TRV.wav
0,AS,AS_20191025_A9LAZL.wav
1,AS,AS_20191025_TXPOFR.wav
1,AS,AS_20191025_8JYE73.wav
1,AS,AS_20191025_QIYKW2.wav
1,AS,AS_20191025_1NA9JX.wav
1,AS,AS_20191025_XEVJWK.wav
1,AS,AS_20191025_DX5MFJ.wav
1,AS,AS_20191025_UKHR3W.wav
1,AS,AS_20191025_LDPAJW.wav
1,AS,AS_20191025_BXE6WK.wav
1,AS,AS_20191025_A91QMM.wav
1,AS,AS_20191025_LWSHBL.wav
1,AS,AS_20191025_D520WL.wav
1,AS,AS_20191025_JPQOHF.wav
1,AS,AS_20191025_0LT3Q0.wav
1,AS,AS_20191025_ASB046.wav
1,AS,AS_20191025_5YD5WA.wav
1,AS,AS_20191025_XW7RAE.wav
1,AS,AS_20191025_3DAC9I.wav
1,AS,AS_20191025_51WR8S.wav
1,AS,AS_20191025_IP90N8.wav
1,AS,AS_20191025_NHDGX4.wav
1,AS,AS_20191025_BKAWYN.wav
1,AS,AS_20191025_15CTBP.wav
1,AS,AS_20191025_0400R5.wav
0,AS,AS_20191025_IHA15J.wav
0,AS,AS_20191025_J099V8.wav
0,AS,AS_20191025_H2HP06.wav
0,AS,AS_20191025_51FKOF.wav
0,AS,AS_20191025_KWTA2D.wav
0,AS,AS_20191027_QA2MN4.wav
0,AS,AS_20191027_RSA0W2.wav
0,AS,AS_20191027_J2JX1D.wav
0,AS,AS_20191027_5LPK08.wav
0,AS,AS_20191027_9S6K47.wav
0,AS,AS_20191027_ZT0V0X.wav
0,AS,AS_20191027_Z95T09.wav
0,AS,AS_20191027_XYDNEY.wav
0,AS,AS_20191027_9GFOM0.wav
0,AS,AS_20191027_GZFJWG.wav
0,AS,AS_20191027_9XH38E.wav
0,AS,AS_20191027_JOF4NZ.wav
0,AS,AS_20191027_44SYO6.wav
0,AS,AS_20191028_2CS2VT.wav
0,AS,AS_20191028_K8AY70.wav
0,AS,AS_20191028_P2NMWL.wav
0,AS,AS_20191028_73ZSTJ.wav
0,AS,AS_20191028_NHQ16E.wav
1,AS,AS_20191028_03UKJE.wav
1,AS,AS_20191028_F2GUFH.wav
1,AS,AS_20191028_0I8GCZ.wav
1,AS,AS_20191028_WLUNTG.wav
1,AS,AS_20191028_80YODW.wav
1,AS,AS_20191028_E2BEDI.wav
1,AS,AS_20191028_7GGLNV.wav
1,AS,AS_20191028_WEYAG8.wav
1,AS,AS_20191028_MS25VF.wav
1,AS,AS_20191028_3VJT1F.wav
1,AS,AS_20191028_O8VUVG.wav
1,AS,AS_20191028_KW26TK.wav
0,AS,AS_20191028_LIBMZA.wav
0,AS,AS_20191028_B3GQ1N.wav
0,AS,AS_20191028_LHN1QG.wav
0,AS,AS_20191028_AO3YWS.wav
0,AS,AS_20191028_4NVOWS.wav
0,AS,AS_20191028_G1BPY6.wav
0,AS,AS_20191028_ARWRXD.wav
0,AS,AS_20191028_TNWIRS.wav
0,AS,AS_20191028_4K4UV6.wav
0,AS,AS_20191028_ZI3GWW.wav
0,AS,AS_20191028_6O8J19.wav
0,AS,AS_20191028_DIG9CK.wav
0,AS,AS_20191028_IRMR40.wav
0,AS,AS_20191028_ZR8KV1.wav
0,AS,AS_20191029_GZHP2V.wav
0,AS,AS_20191029_4ZH7BU.wav
0,AS,AS_20191029_R6BQ55.wav
0,AS,AS_20191029_KHHMZG.wav
0,AS,AS_20191029_PM0DST.wav
0,AS,AS_20191029_4OPER8.wav
0,AS,AS_20191029_A2LZC8.wav
0,AS,AS_20191029_PM8X7R.wav
0,AS,AS_20191029_T7XGFL.wav
0,AS,AS_20191029_MVM7ZW.wav
0,AS,AS_20191029_CPRAX4.wav
0,AS,AS_20191029_IMMY0Q.wav
0,AS,AS_20191029_6QX2LZ.wav
0,AS,AS_20191029_BMEEJJ.wav
0,AS,AS_20191029_49MT0U.wav
0,AS,AS_20191029_PXJWVP.wav
0,AS,AS_20191029_HM3V8L.wav
0,AS,AS_20191029_R7FIGA.wav
0,AS,AS_20191029_NX1MZL.wav
0,AS,AS_20191029_FRQFAB.wav
0,AS,AS_20191029_7GML4I.wav
0,AS,AS_20191029_U47NDE.wav
0,AS,AS_20191029_BNJD8X.wav
0,AS,AS_20191029_TQRKL3.wav
0,AS,AS_20191029_2QS6VL.wav
0,AS,AS_20191029_A8QQ2F.wav
0,AS,AS_20191029_7JEZO6.wav
0,AS,AS_20191029_6QXNJO.wav
0,AS,AS_20191029_28GUDS.wav
0,AS,AS_20191029_9ZFYCL.wav
0,AS,AS_20191029_SBBWJI.wav
0,AS,AS_20191029_R2TBAB.wav
0,AS,AS_20191029_YLOGFB.wav
0,AS,AS_20191029_QTUXYE.wav
0,AS,AS_20191029_O9KRTO.wav
0,AS,AS_20191029_MGLMK0.wav
0,AS,AS_20191029_ER89FA.wav
0,AS,AS_20191029_72VWVS.wav
0,AS,AS_20191030_6L8ZKA.wav
0,AS,AS_20191030_BN1023.wav
0,AS,AS_20191030_5WZRX6.wav
0,AS,AS_20191030_WQK0PO.wav
0,AS,AS_20191030_IDKOC7.wav
0,AS,AS_20191030_6B3IMX.wav
0,AS,AS_20191030_XNNA39.wav
0,AS,AS_20191030_VNGVEH.wav
0,AS,AS_20191030_JXVKUH.wav
0,AS,AS_20191030_7I4YRP.wav
0,AS,AS_20191030_GFL9WX.wav
0,AS,AS_20191030_QQ7SVM.wav
0,AS,AS_20191030_0TU6FC.wav
0,AS,AS_20191030_RO0X8F.wav
0,AS,AS_20191030_4AR8H7.wav
0,AS,AS_20191030_2CH6I0.wav
0,AS,AS_20191031_Q78N2T.wav
0,AS,AS_20191031_6IDTGZ.wav
0,AS,AS_20191031_2GFZ9Z.wav
0,AS,AS_20191031_YGB2BD.wav
0,AS,AS_20191031_W5IEKK.wav
0,AS,AS_20191031_MNRK88.wav
0,AS,AS_20191031_AF2EB4.wav
0,AS,AS_20191031_L961IU.wav
0,AS,AS_20191031_RBAWFG.wav
0,AS,AS_20191031_JG2DVK.wav
0,AS,AS_20191031_I1UZCT.wav
0,AS,AS_20191031_QHYFVZ.wav
0,AS,AS_20191031_ERS2X0.wav
0,AS,AS_20191031_DS9I40.wav
0,AS,AS_20191031_SP17M6.wav
0,AS,AS_20191031_62TICZ.wav
0,AS,AS_20191031_UIYE82.wav
0,AS,AS_20191031_GHJ62N.wav
0,AS,AS_20191031_1JLP9Y.wav
0,AS,AS_20191031_5L4X18.wav
0,AS,AS_20191031_6CUJWK.wav
0,AS,AS_20191031_0KFAIU.wav
0,AS,AS_20191031_47CR6O.wav
0,AS,AS_20191031_I81UCZ.wav
0,AS,AS_20191031_APYNQC.wav
0,AS,AS_20191031_X1E2NN.wav
0,AS,AS_20191031_S2O6NH.wav
0,AS,AS_20191031_OYQ3SZ.wav
0,AS,AS_20191031_FMAN4S.wav
0,AS,AS_20191031_NE7MXJ.wav
0,AS,AS_20191031_RQ8PP6.wav
0,AS,AS_20191031_RAH5VC.wav
0,AS,AS_20191031_OVJQOL.wav
0,AS,AS_20191031_SE6BHO.wav
0,AS,AS_20191031_3G62Z0.wav
0,AS,AS_20191031_7W09OY.wav
0,AS,AS_20191031_1JNRSN.wav
0,AS,AS_20191203_PQAGFQ.wav
0,AS,AS_20191207_9QCP7S.wav
0,AS,AS_20191031_VC7EBI.wav
0,AS,AS_20191031_6DBCU4.wav
0,AS,AS_20191031_77YWJF.wav
0,AS,AS_20191031_J9JN87.wav
0,AS,AS_20191031_8YNG35.wav
0,AS,AS_20191031_RJRQDH.wav
0,AS,AS_20191031_4CZ4RW.wav
0,AS,AS_20191031_MS29TM.wav
0,AS,AS_20191031_W0353P.wav
0,AS,AS_20191031_RFMJ1Q.wav
0,AS,AS_20191031_5MQTI5.wav
0,AS,AS_20191031_ZLJNST.wav
0,AS,AS_20191031_OACB4F.wav
0,AS,AS_20191031_RUO1GL.wav
0,AS,AS_20191031_RFNMEB.wav
0,AS,AS_20191031_AJV1WP.wav
0,AS,AS_20191031_UZJ6U7.wav
0,AS,AS_20191031_VTP51B.wav
0,AS,AS_20191104_CF2RFS.wav
0,AS,AS_20191104_1ZKGDB.wav
0,AS,AS_20191104_88TO5P.wav
0,AS,AS_20191104_3LF7KG.wav
0,AS,AS_20191104_RT7I9L.wav
0,AS,AS_20191104_21NST7.wav
0,AS,AS_20191104_KN2S4V.wav
0,AS,AS_20191104_KX3K3I.wav
0,AS,AS_20191104_GCY0E0.wav
0,AS,AS_20191104_9SHS99.wav
0,AS,AS_20191104_37RZRY.wav
0,AS,AS_20191104_HD90VV.wav
0,AS,AS_20191104_Z0QGAR.wav
0,AS,AS_20191104_RCWK25.wav
0,AS,AS_20191105_JPAB13.wav
0,AS,AS_20191105_S7X05D.wav
0,AS,AS_20191105_3Y1N4Z.wav
0,AS,AS_20191105_OIJ2C7.wav
0,AS,AS_20191105_HIBMXO.wav
0,AS,AS_20191105_JWYIL9.wav
0,AS,AS_20191106_QODCUE.wav
0,AS,AS_20191106_JT5KQ3.wav
0,AS,AS_20191106_XSRQLY.wav
0,AS,AS_20191106_6KHWUZ.wav
0,AS,AS_20191106_EBOYN7.wav
0,AS,AS_20191106_U6EO4I.wav
0,AS,AS_20191106_5XJDP3.wav
0,AS,AS_20191106_AVQDNT.wav
0,AS,AS_20191106_QCK00W.wav
0,AS,AS_20191205_MS7CW2.wav
0,AS,AS_20191205_S3FOJ6.wav
0,AS,AS_20191205_8984HE.wav
0,AS,AS_20191205_BVBV0V.wav
0,AS,AS_20191205_7D0MJR.wav
0,AS,AS_20191206_GLSX2S.wav
0,AS,AS_20191206_EI54IL.wav
0,AS,AS_20191206_ZG7C1A.wav
0,AS,AS_20191206_ELMBFC.wav
0,AS,AS_20191206_EZVHL1.wav
0,AS,AS_20191206_WDBKLH.wav
0,AS,AS_20191206_UXLIX0.wav
0,AS,AS_20191206_O4E49A.wav
0,AS,AS_20191206_37RPUJ.wav
0,AS,AS_20191206_GVN8RJ.wav
0,AS,AS_20191206_12X6B2.wav
0,AS,AS_20191206_AWLRX0.wav
0,AS,AS_20191206_OV9SQH.wav
0,AS,AS_20191206_BMMJMS.wav
0,AS,AS_20191206_OYYEY1.wav
