,Label,Dataset,FileName,training
1935,0,AS,AS_20190824_M9XOTO.wav,1
1936,0,AS,AS_20190824_OS09WG.wav,1
1937,0,AS,AS_20190824_9NZRYO.wav,1
1938,0,AS,AS_20190824_CEP0G3.wav,0
1939,0,AS,AS_20190824_N5KYWP.wav,1
1940,0,AS,AS_20190824_J2Z2C1.wav,1
1941,0,AS,AS_20190824_7D84BJ.wav,1
1942,0,AS,AS_20190824_8KVXSQ.wav,1
1943,0,AS,AS_20190824_7HDIJ1.wav,1
1944,0,AS,AS_20190824_CKBZ89.wav,0
1945,0,AS,AS_20190824_2T6978.wav,1
1946,0,AS,AS_20190824_SKJAGQ.wav,1
1947,0,AS,AS_20190824_Z9KQSE.wav,1
1948,0,AS,AS_20190824_3S8O1G.wav,1
1949,0,AS,AS_20190824_A3I5HG.wav,1
1950,0,AS,AS_20190824_JTJRDR.wav,1
1951,0,AS,AS_20190824_AE12EU.wav,1
1952,0,AS,AS_20190824_JGHSBB.wav,1
1953,0,AS,AS_20190824_WTMRDV.wav,1
1954,0,AS,AS_20190824_CSVCV6.wav,1
1955,0,AS,AS_20190824_B4YXBV.wav,1
1956,0,AS,AS_20190824_D1751D.wav,1
1957,0,AS,AS_20190824_67FVXG.wav,0
1958,0,AS,AS_20190824_4YWZIS.wav,1
1959,0,AS,AS_20190824_IU1ZQ4.wav,0
1960,0,AS,AS_20190824_2B1GSQ.wav,1
1961,0,AS,AS_20190824_1NOO6J.wav,0
1962,0,AS,AS_20190824_S4I3TQ.wav,1
1963,0,AS,AS_20190824_R4RKCU.wav,1
1964,0,AS,AS_20190824_108463.wav,1
1965,0,AS,AS_20190824_SGEXZH.wav,1
1966,0,AS,AS_20190824_9DRA27.wav,0
1967,0,AS,AS_20190824_NMNH1R.wav,1
1968,0,AS,AS_20190824_O45YK9.wav,1
1969,0,AS,AS_20190824_KXIHI7.wav,1
1970,0,AS,AS_20190825_VKJ78O.wav,1
1971,0,AS,AS_20190825_FDEKF9.wav,1
1972,0,AS,AS_20190825_XXNBG2.wav,1
1973,0,AS,AS_20190825_F34LYC.wav,1
1974,0,AS,AS_20190825_V7DICV.wav,1
1975,0,AS,AS_20190825_5ZBGIK.wav,1
1976,0,AS,AS_20190825_B7N4ZH.wav,1
1977,0,AS,AS_20190825_3QA0UT.wav,1
1978,0,AS,AS_20190825_CAY6VI.wav,1
1979,0,AS,AS_20190825_FCJ9BR.wav,0
1980,0,AS,AS_20190825_PYENY5.wav,0
1981,0,AS,AS_20190825_48XI8S.wav,0
1982,0,AS,AS_20190825_IG13MH.wav,1
1983,0,AS,AS_20190825_GW2GP6.wav,1
1984,0,AS,AS_20190825_UGRBCA.wav,1
1985,0,AS,AS_20190825_6SH8GC.wav,1
1986,0,AS,AS_20190825_QFT5BT.wav,1
1987,0,AS,AS_20191014_EXNIDD.wav,1
1988,0,AS,AS_20191014_LUG94X.wav,1
1989,0,AS,AS_20191014_RRMQY1.wav,0
1990,0,AS,AS_20191023_Y5FTS9.wav,1
1991,0,AS,AS_20191023_N9LWSF.wav,1
1992,0,AS,AS_20191024_KQBPZ7.wav,1
1993,0,AS,AS_20191024_9GTQOL.wav,1
1994,0,AS,AS_20191024_GS69FF.wav,1
1995,0,AS,AS_20191024_T11O0E.wav,1
1996,0,AS,AS_20191027_XB868Z.wav,1
1997,0,AS,AS_20191029_RFCYPO.wav,1
1998,0,AS,AS_20191029_QW04RE.wav,1
1999,0,AS,AS_20191029_Q7QZMX.wav,1
2000,0,AS,AS_20191029_SDZSCJ.wav,1
2001,0,AS,AS_20191030_CVZWSO.wav,0
2002,0,AS,AS_20191030_9SGP0R.wav,1
2003,0,AS,AS_20190825_6RGMUA.wav,0
2004,0,AS,AS_20190825_5Z0BIC.wav,1
2005,0,AS,AS_20190825_MF8OPY.wav,1
2006,0,AS,AS_20190825_VUGEAZ.wav,1
2007,0,AS,AS_20190825_PRHH0O.wav,1
2008,0,AS,AS_20190825_3KH4JX.wav,1
2009,0,AS,AS_20190825_4S1BNI.wav,0
2010,0,AS,AS_20190825_UUBKH4.wav,1
2011,0,AS,AS_20190825_IK9YPC.wav,1
2012,0,AS,AS_20190825_WUO4WK.wav,1
2013,0,AS,AS_20190825_0E6DK4.wav,1
2014,0,AS,AS_20190825_45YDL8.wav,1
2015,0,AS,AS_20190825_0ARNMX.wav,1
2016,0,AS,AS_20190825_9DHY5S.wav,1
2017,0,AS,AS_20190825_ZUI8VS.wav,1
2018,0,AS,AS_20190825_NCYBPP.wav,1
2019,0,AS,AS_20190825_3QVNNY.wav,1
2020,0,AS,AS_20190825_Z5BUIJ.wav,1
2021,0,AS,AS_20190825_0JGRSF.wav,1
2022,0,AS,AS_20190825_8P6R4K.wav,1
2023,0,AS,AS_20190825_RCI9SE.wav,1
2024,0,AS,AS_20190825_L8MU9A.wav,1
2025,0,AS,AS_20190825_QC4SL4.wav,0
2026,0,AS,AS_20190825_9CUUX9.wav,1
2027,0,AS,AS_20190825_XHF0RB.wav,1
2028,0,AS,AS_20190825_1QW2EC.wav,1
2029,0,AS,AS_20190825_OKXQWJ.wav,1
2030,0,AS,AS_20190825_TPUBAD.wav,1
2031,0,AS,AS_20190825_72BEF7.wav,1
2032,0,AS,AS_20190825_4A86T5.wav,0
2033,0,AS,AS_20190825_IFRX1M.wav,1
2034,0,AS,AS_20190825_BRJP3V.wav,0
2035,0,AS,AS_20190825_LYOWQO.wav,0
2036,0,AS,AS_20190825_GOGTZ6.wav,1
2037,0,AS,AS_20190825_6S90DB.wav,1
2038,0,AS,AS_20190825_S0T8QK.wav,1
2039,0,AS,AS_20190825_9X8QWU.wav,1
2040,0,AS,AS_20190825_V3RHMT.wav,1
2041,0,AS,AS_20190825_7FDZ1C.wav,1
2042,1,AS,AS_20190825_1SH0B3.wav,1
2043,1,AS,AS_20190825_YKDUVN.wav,1
2044,1,AS,AS_20190825_4PTXXK.wav,1
2045,1,AS,AS_20190825_VVWHVY.wav,1
2046,1,AS,AS_20190825_OKCUH4.wav,1
2047,1,AS,AS_20190825_DEBD4R.wav,1
2048,1,AS,AS_20190825_3OF3HZ.wav,1
2049,1,AS,AS_20190825_1F5F3U.wav,1
2050,1,AS,AS_20190825_86BV4U.wav,1
2051,1,AS,AS_20190825_S5W5YS.wav,1
2052,1,AS,AS_20190825_R30Y5N.wav,1
2053,0,AS,AS_20190825_NMKW46.wav,1
2054,0,AS,AS_20190825_JYZ874.wav,1
2055,0,AS,AS_20190825_41X7CB.wav,1
2056,0,AS,AS_20190825_7C97CS.wav,1
2057,0,AS,AS_20190825_1U8H40.wav,1
2058,0,AS,AS_20190825_64KA63.wav,1
2059,0,AS,AS_20190825_1Y801I.wav,0
2060,0,AS,AS_20190825_RJZNK5.wav,0
2061,0,AS,AS_20190825_DZ8Q8J.wav,1
2062,0,AS,AS_20190825_C0C2J9.wav,1
2063,0,AS,AS_20190825_VGCB61.wav,1
2064,0,AS,AS_20190825_TRRB4G.wav,1
2065,0,AS,AS_20190825_Q3AC6Y.wav,1
2066,0,AS,AS_20190825_4R07YT.wav,1
2067,0,AS,AS_20190826_I4NKFR.wav,1
2068,0,AS,AS_20190826_9KZK4Q.wav,1
2069,0,AS,AS_20190826_CMXS3Y.wav,1
2070,0,AS,AS_20190826_BZV7B2.wav,1
2071,0,AS,AS_20190826_7LVWZM.wav,1
2072,0,AS,AS_20190826_6K5N8L.wav,1
2073,0,AS,AS_20190826_JIKLD7.wav,1
2074,0,AS,AS_20190826_XLMX3B.wav,1
2075,0,AS,AS_20190826_3DFJZT.wav,1
2076,0,AS,AS_20190826_4GAK89.wav,1
2077,0,AS,AS_20190826_3HBDHK.wav,1
2078,0,AS,AS_20190826_VDYTQ5.wav,0
2079,0,AS,AS_20190826_M292NO.wav,1
2080,0,AS,AS_20190826_96I3JC.wav,1
2081,0,AS,AS_20190826_CG6UIJ.wav,1
2082,0,AS,AS_20190826_B83NJJ.wav,1
2083,0,AS,AS_20190827_W3D77T.wav,1
2084,0,AS,AS_20190827_Z240AR.wav,0
2085,0,AS,AS_20190827_1P2JKE.wav,0
2086,0,AS,AS_20190827_49NQ19.wav,1
2087,0,AS,AS_20190827_06QD5W.wav,1
2088,0,AS,AS_20190827_T82853.wav,1
2089,0,AS,AS_20190827_O3DR60.wav,1
2090,0,AS,AS_20190827_ILG0JZ.wav,1
2091,0,AS,AS_20190827_WQKOUR.wav,1
2092,0,AS,AS_20190827_SFWL2I.wav,1
2093,0,AS,AS_20190827_9BIS0T.wav,1
2094,0,AS,AS_20190827_E07B59.wav,1
2095,0,AS,AS_20190827_3H97HE.wav,0
2096,0,AS,AS_20190827_E5V0S1.wav,1
2097,0,AS,AS_20190827_PX3KGK.wav,1
2098,0,AS,AS_20190827_6RB2PB.wav,1
2099,0,AS,AS_20190827_MZGW54.wav,1
2100,0,AS,AS_20190827_NFC21X.wav,1
2101,0,AS,AS_20190827_ZEGEO5.wav,1
2102,0,AS,AS_20190827_29K8RW.wav,1
2103,0,AS,AS_20190827_LSE2DJ.wav,1
2104,0,AS,AS_20190827_KXDHGM.wav,0
2105,0,AS,AS_20190827_2YHQ2A.wav,1
2106,0,AS,AS_20190827_47ANFY.wav,1
2107,0,AS,AS_20190827_5M0GGK.wav,0
2108,0,AS,AS_20190827_2K3H71.wav,1
2109,0,AS,AS_20190827_9G32HF.wav,1
2110,0,AS,AS_20190827_0FBZO5.wav,1
2111,0,AS,AS_20190827_JTHU0Y.wav,1
2112,0,AS,AS_20190827_QTT1PF.wav,1
2113,0,AS,AS_20190827_YKYJBS.wav,0
2114,0,AS,AS_20190827_TRNZSJ.wav,1
2115,0,AS,AS_20190827_RV3V8L.wav,1
2116,0,AS,AS_20190827_2YNB35.wav,1
2117,0,AS,AS_20190827_PKZEX0.wav,1
2118,0,AS,AS_20190827_P84VT9.wav,0
2119,0,AS,AS_20190827_DYP3ZI.wav,1
2120,0,AS,AS_20190827_BTSABC.wav,1
2121,0,AS,AS_20190827_852W5U.wav,0
2122,0,AS,AS_20190827_PBUWJW.wav,1
2123,0,AS,AS_20190827_RI4NAK.wav,1
2124,0,AS,AS_20190827_J90H64.wav,1
2125,0,AS,AS_20190827_XNES9U.wav,1
2126,0,AS,AS_20190827_BW1ZGP.wav,1
2127,0,AS,AS_20190827_E5O07W.wav,0
2128,0,AS,AS_20190827_1HTQEA.wav,1
2129,0,AS,AS_20190827_ZFY7PN.wav,1
2130,0,AS,AS_20190827_VZ0IA7.wav,1
2131,0,AS,AS_20190827_QE4AJ1.wav,0
2132,0,AS,AS_20190827_2GRNFN.wav,0
2133,0,AS,AS_20190827_PYQPYH.wav,1
2134,0,AS,AS_20190827_8IGJO8.wav,1
2135,0,AS,AS_20190827_GRLDZT.wav,0
2136,0,AS,AS_20190827_L9TBC6.wav,1
2137,0,AS,AS_20190827_X9YX1F.wav,1
2138,0,AS,AS_20190827_11G4U2.wav,0
2139,0,AS,AS_20190827_7FJ3ZO.wav,0
2140,0,AS,AS_20190827_W18X11.wav,0
2141,0,AS,AS_20190827_5B9NB6.wav,1
2142,0,AS,AS_20190827_DAF69E.wav,1
2143,0,AS,AS_20190827_8QKIS5.wav,1
2144,0,AS,AS_20190827_FRHS2X.wav,0
2145,0,AS,AS_20190827_KZRDW0.wav,0
2146,0,AS,AS_20190827_H27B0F.wav,1
2147,0,AS,AS_20190827_LTR2GS.wav,1
2148,0,AS,AS_20190827_RJIAOP.wav,1
2149,0,AS,AS_20190827_FOLNNU.wav,1
2150,0,AS,AS_20190827_7L8AEN.wav,1
2151,0,AS,AS_20190827_POB2ST.wav,0
2152,0,AS,AS_20190827_0IT3EL.wav,1
2153,0,AS,AS_20190827_KJE52N.wav,1
2154,0,AS,AS_20190827_THRWHY.wav,0
2155,0,AS,AS_20190827_11HVRH.wav,1
2156,0,AS,AS_20190827_3LRLWS.wav,1
2157,0,AS,AS_20190827_JHFXCL.wav,1
2158,0,AS,AS_20190827_YNQB6U.wav,1
2159,0,AS,AS_20190827_FFRXR9.wav,1
2160,0,AS,AS_20190827_9JDB9U.wav,1
2161,0,AS,AS_20190827_YASB9X.wav,1
2162,0,AS,AS_20190827_7FT8MG.wav,1
2163,0,AS,AS_20190827_BO1CGX.wav,1
2164,0,AS,AS_20190827_2JSE1E.wav,1
2165,0,AS,AS_20190827_H8P11M.wav,1
2166,0,AS,AS_20190827_MDJENO.wav,1
2167,0,AS,AS_20190827_OKSJ5W.wav,1
2168,0,AS,AS_20190827_4MXW9A.wav,1
2169,0,AS,AS_20190827_8PUZ24.wav,1
2170,0,AS,AS_20190827_5FWW9V.wav,0
2171,0,AS,AS_20190827_BE37JX.wav,1
2172,0,AS,AS_20190827_612Q9A.wav,1
2173,0,AS,AS_20190827_86E9O9.wav,1
2174,0,AS,AS_20190827_4GMSAF.wav,1
2175,0,AS,AS_20190827_II1RVS.wav,1
2176,0,AS,AS_20190827_4ANAN9.wav,1
2177,0,AS,AS_20190827_LNYM67.wav,0
2178,0,AS,AS_20190827_0VLLJY.wav,1
2179,0,AS,AS_20190827_R7EMRS.wav,1
2180,0,AS,AS_20190827_XA7VFD.wav,1
2181,0,AS,AS_20190827_QHB2LS.wav,1
2182,0,AS,AS_20190827_2C7U1P.wav,0
2183,0,AS,AS_20190827_0C4ASR.wav,1
2184,0,AS,AS_20190827_4EF1WD.wav,1
2185,0,AS,AS_20190827_ILWFJ4.wav,1
2186,0,AS,AS_20190827_7D533J.wav,1
2187,0,AS,AS_20190827_QT7W4D.wav,1
2188,0,AS,AS_20190827_TE9N3X.wav,1
2189,0,AS,AS_20190827_YW14ZJ.wav,1
2190,0,AS,AS_20190827_6RSJ7D.wav,1
2191,0,AS,AS_20190827_V2T2I9.wav,1
2192,0,AS,AS_20190826_3PZNIN.wav,1
2193,0,AS,AS_20190826_4WLZG3.wav,1
2194,0,AS,AS_20190827_0YDE09.wav,1
2195,0,AS,AS_20190827_IYMODG.wav,1
2196,0,AS,AS_20190827_RJ6HUE.wav,1
2197,0,AS,AS_20190827_ALOJWX.wav,1
2198,0,AS,AS_20190827_OVF65F.wav,1
2199,0,AS,AS_20190827_O1AOWB.wav,1
2200,0,AS,AS_20190827_ZESY01.wav,1
2201,0,AS,AS_20190827_9A7MCE.wav,1
2202,0,AS,AS_20190827_51QST8.wav,1
2203,0,AS,AS_20190827_CMF4PU.wav,1
2204,0,AS,AS_20190827_I1QQDV.wav,1
2205,0,AS,AS_20190827_OLFTZ9.wav,1
2206,0,AS,AS_20190827_01VBDT.wav,0
2207,0,AS,AS_20190827_LXJS6M.wav,1
2208,0,AS,AS_20190827_L384CR.wav,0
2209,0,AS,AS_20190827_HKO0UB.wav,0
2210,0,AS,AS_20190828_0RIWH7.wav,1
2211,0,AS,AS_20190903_6AWO7D.wav,1
2212,0,AS,AS_20190903_20YW44.wav,1
2213,0,AS,AS_20190923_19T7VV.wav,1
2214,1,AS,AS_20191014_2801ZC.wav,1
2215,1,AS,AS_20191014_8I51JG.wav,1
2216,0,AS,AS_20191031_LN5H8T.wav,1
2217,0,AS,AS_20190827_1Q1FPO.wav,1
2218,0,AS,AS_20190827_2A2TQF.wav,1
2219,0,AS,AS_20190827_F9WSQ1.wav,1
2220,0,AS,AS_20190827_D3XX18.wav,1
2221,0,AS,AS_20190827_CKZ1TB.wav,1
2222,0,AS,AS_20190827_DJN1SF.wav,1
2223,0,AS,AS_20190827_IDRBP1.wav,0
2224,0,AS,AS_20190827_Z1KQMT.wav,1
2225,0,AS,AS_20190827_QB073X.wav,1
2226,0,AS,AS_20190827_0QAKEY.wav,1
2227,0,AS,AS_20190827_O4JWGN.wav,0
2228,0,AS,AS_20190827_URKBD2.wav,0
2229,0,AS,AS_20190827_WE1P82.wav,1
2230,0,AS,AS_20190827_6B0L4Q.wav,1
2231,0,AS,AS_20190827_CDVXWI.wav,1
2232,0,AS,AS_20190827_Y5KPO7.wav,1
2233,0,AS,AS_20190827_N6P59J.wav,1
2234,0,AS,AS_20190827_FT1R8F.wav,1
2235,0,AS,AS_20190827_NXF650.wav,1
2236,0,AS,AS_20190827_59DS15.wav,1
2237,0,AS,AS_20190827_37225U.wav,1
2238,0,AS,AS_20190827_Y42EJK.wav,1
2239,0,AS,AS_20190827_PVXHOY.wav,1
2240,0,AS,AS_20190827_7ZLR01.wav,1
2241,0,AS,AS_20190827_4G5XWP.wav,1
2242,0,AS,AS_20190827_KJ072Y.wav,0
2243,0,AS,AS_20190827_FN74JY.wav,1
2244,0,AS,AS_20190827_CS8X3T.wav,1
2245,0,AS,AS_20190827_9DR4EP.wav,1
2246,0,AS,AS_20190827_ECG8O2.wav,1
2247,0,AS,AS_20190827_1R0098.wav,1
2248,0,AS,AS_20190827_HO75GP.wav,1
2249,0,AS,AS_20190827_FKMSIU.wav,1
2250,0,AS,AS_20190828_S5E5Z9.wav,1
2251,0,AS,AS_20190828_1ZMSGG.wav,1
2252,0,AS,AS_20190828_ZDHMY9.wav,1
2253,0,AS,AS_20190828_9FR7PG.wav,1
2254,0,AS,AS_20190828_I39ZQJ.wav,1
2255,0,AS,AS_20190828_BBEM7G.wav,1
2256,0,AS,AS_20190828_F58WT6.wav,1
2257,0,AS,AS_20190828_XWX4RO.wav,1
2258,0,AS,AS_20190828_MMZ19R.wav,0
2259,0,AS,AS_20190828_PHYP72.wav,1
2260,0,AS,AS_20190828_F1JC6P.wav,1
2261,0,AS,AS_20190828_K3DF18.wav,1
2262,0,AS,AS_20190828_DMKCAA.wav,0
2263,0,AS,AS_20190828_6RMJ5R.wav,1
2264,0,AS,AS_20190828_ZE3V8A.wav,1
2265,0,AS,AS_20190828_TAKHCM.wav,1
2266,0,AS,AS_20190828_CH9LWX.wav,0
2267,0,AS,AS_20190828_M63QL0.wav,1
2268,0,AS,AS_20190828_SO63E4.wav,1
2269,0,AS,AS_20190828_IULGZ3.wav,1
2270,0,AS,AS_20190828_ALF92V.wav,1
2271,0,AS,AS_20190828_Z9J3FF.wav,0
2272,0,AS,AS_20190828_2QJ4JY.wav,1
2273,0,AS,AS_20190828_FBGP03.wav,1
2274,0,AS,AS_20190828_D8Q352.wav,1
2275,0,AS,AS_20190828_19MKB1.wav,1
2276,0,AS,AS_20190828_FB3QCE.wav,1
2277,0,AS,AS_20190828_OQTX53.wav,1
2278,0,AS,AS_20190828_NRIWLV.wav,1
2279,0,AS,AS_20190828_U74OHW.wav,1
2280,0,AS,AS_20190828_GTNHWT.wav,0
2281,0,AS,AS_20190828_EKETVF.wav,1
2282,0,AS,AS_20190828_7VFMB3.wav,1
2283,0,AS,AS_20190828_DX55W7.wav,0
2284,0,AS,AS_20190828_0YDFU6.wav,1
2285,0,AS,AS_20190828_7LN7GU.wav,1
2286,0,AS,AS_20190828_4K79TL.wav,1
2287,0,AS,AS_20190828_CE0CBN.wav,1
2288,0,AS,AS_20190828_79ZWLT.wav,1
2289,0,AS,AS_20190828_NPJW4Q.wav,1
2290,0,AS,AS_20190828_QR6LUW.wav,1
2291,0,AS,AS_20190828_YT3Q5Z.wav,1
2292,0,AS,AS_20190828_PPR2LR.wav,0
2293,0,AS,AS_20190828_4KXAIW.wav,0
2294,0,AS,AS_20190828_KDEVFL.wav,1
2295,0,AS,AS_20190828_F27LYE.wav,1
2296,0,AS,AS_20190828_0J1F7R.wav,1
2297,0,AS,AS_20190828_H4SBK7.wav,0
2298,0,AS,AS_20190828_SUQWIC.wav,1
2299,0,AS,AS_20190828_CF729N.wav,1
2300,0,AS,AS_20190828_OVZ64N.wav,1
2301,0,AS,AS_20190828_DWHZ67.wav,1
2302,0,AS,AS_20190828_LAVYMN.wav,1
2303,0,AS,AS_20190828_PY5QJO.wav,1
2304,0,AS,AS_20190828_JEGAMV.wav,0
2305,0,AS,AS_20190828_BSL1ZE.wav,1
2306,0,AS,AS_20190828_UWQ96A.wav,1
2307,0,AS,AS_20190828_530HTT.wav,1
2308,0,AS,AS_20190828_9RO7DQ.wav,1
2309,0,AS,AS_20190828_HEENDI.wav,1
2310,0,AS,AS_20190828_V4PJWG.wav,1
2311,0,AS,AS_20190828_5XCAEH.wav,1
2312,0,AS,AS_20190828_RVLCJ3.wav,0
2313,0,AS,AS_20190828_C0Q52Q.wav,1
2314,0,AS,AS_20190828_XM9DRN.wav,1
2315,0,AS,AS_20190828_J7GZTV.wav,1
2316,0,AS,AS_20190828_NJMQYR.wav,1
2317,0,AS,AS_20190828_C5CDB9.wav,1
2318,0,AS,AS_20190828_0FZ6VP.wav,1
2319,0,AS,AS_20190828_HZS9I0.wav,1
2320,0,AS,AS_20190828_KST0OM.wav,1
2321,0,AS,AS_20190828_K6DFJ8.wav,1
2322,0,AS,AS_20190828_XBSO7F.wav,1
2323,0,AS,AS_20190828_DEUTYF.wav,1
2324,0,AS,AS_20190828_WYE6DK.wav,1
2325,0,AS,AS_20190828_1IMPWR.wav,1
2326,0,AS,AS_20190828_F1Y7JJ.wav,0
2327,0,AS,AS_20190828_GH5WKR.wav,1
2328,0,AS,AS_20190828_ATTIA7.wav,1
2329,0,AS,AS_20190828_AEGYKV.wav,1
2330,0,AS,AS_20190828_KPLLAF.wav,1
2331,0,AS,AS_20190828_DUANLN.wav,1
2332,0,AS,AS_20190828_C7EA7G.wav,1
2333,0,AS,AS_20190828_592JOI.wav,1
2334,0,AS,AS_20190828_YDDS8Q.wav,1
2335,0,AS,AS_20190828_BJFKE2.wav,0
2336,0,AS,AS_20190828_1XE2EX.wav,1
2337,0,AS,AS_20190828_VI2PM0.wav,0
2338,0,AS,AS_20190828_AH1BM2.wav,1
2339,0,AS,AS_20190828_DD1N78.wav,1
2340,0,AS,AS_20190828_5RH27K.wav,1
2341,0,AS,AS_20190828_R50R5P.wav,0
2342,0,AS,AS_20190828_JV6CRF.wav,0
2343,0,AS,AS_20190828_RA669V.wav,1
2344,0,AS,AS_20190828_YGSMW3.wav,1
2345,0,AS,AS_20190828_AR6709.wav,1
2346,0,AS,AS_20190828_Q4HNVI.wav,1
2347,0,AS,AS_20190828_GLQTP4.wav,1
2348,0,AS,AS_20190828_8TWCKB.wav,1
2349,0,AS,AS_20190828_7IK09X.wav,1
2350,0,AS,AS_20190828_7J1Q82.wav,1
2351,0,AS,AS_20190828_EJBMFK.wav,1
2352,0,AS,AS_20190901_5MSKGK.wav,1
2353,0,AS,AS_20190901_RKILNG.wav,1
2354,0,AS,AS_20190901_K52WEH.wav,1
2355,0,AS,AS_20190901_1NRHYZ.wav,1
2356,0,AS,AS_20190901_DHM7GW.wav,0
2357,0,AS,AS_20190901_Z317IH.wav,1
2358,0,AS,AS_20190901_M67H26.wav,1
2359,0,AS,AS_20190901_15UZDA.wav,1
2360,0,AS,AS_20190901_1XIU1R.wav,0
2361,0,AS,AS_20190901_E22WJE.wav,1
2362,0,AS,AS_20190902_CB7SCJ.wav,1
2363,0,AS,AS_20190902_XDINXL.wav,1
2364,0,AS,AS_20190902_N5OVUY.wav,1
2365,0,AS,AS_20190902_VZQLMJ.wav,0
2366,0,AS,AS_20190902_8JZB9U.wav,1
2367,0,AS,AS_20190902_UEPDN6.wav,1
2368,0,AS,AS_20190902_I37050.wav,1
2369,0,AS,AS_20190828_YD31KG.wav,1
2370,0,AS,AS_20190828_AZ00FR.wav,1
2371,0,AS,AS_20190828_C1VQ6I.wav,1
2372,0,AS,AS_20190828_A8LLXP.wav,1
2373,0,AS,AS_20190828_7KZRUM.wav,1
2374,0,AS,AS_20190828_WP587D.wav,1
2375,0,AS,AS_20190901_QY8IWH.wav,0
2376,0,AS,AS_20190902_5SG1UG.wav,1
2377,0,AS,AS_20190902_7TJCGM.wav,1
2378,0,AS,AS_20190902_FWWVTA.wav,1
2379,0,AS,AS_20190902_9N757R.wav,0
2380,0,AS,AS_20190902_AB945A.wav,0
2381,0,AS,AS_20190902_X8TZPL.wav,1
2382,0,AS,AS_20190902_74VK3X.wav,1
2383,0,AS,AS_20190902_A8Q492.wav,0
2384,0,AS,AS_20190902_GTGT4E.wav,1
2385,0,AS,AS_20190902_QUX3E7.wav,1
2386,0,AS,AS_20190902_AQFUDP.wav,1
2387,0,AS,AS_20190902_OM4VSQ.wav,1
2388,0,AS,AS_20190902_UCTPJ0.wav,1
2389,0,AS,AS_20190902_3AF8PD.wav,1
2390,0,AS,AS_20190902_YQAX9V.wav,1
2391,0,AS,AS_20190902_QZ9XS1.wav,1
2392,0,AS,AS_20190902_V684XI.wav,1
2393,0,AS,AS_20190902_11H2K1.wav,1
2394,0,AS,AS_20190902_8DBMCQ.wav,1
2395,0,AS,AS_20190902_V1KHY2.wav,1
2396,0,AS,AS_20190902_0TS0SE.wav,1
2397,0,AS,AS_20190902_ECB8EQ.wav,1
2398,0,AS,AS_20190902_A4N7H9.wav,1
2399,0,AS,AS_20190902_DVX1SO.wav,1
2400,0,AS,AS_20190902_OPOU36.wav,1
2401,0,AS,AS_20190902_RBQCCR.wav,0
2402,0,AS,AS_20190903_TYZMDP.wav,1
2403,0,AS,AS_20190903_QKGNQH.wav,1
2404,0,AS,AS_20190903_XO2I2M.wav,1
2405,0,AS,AS_20190903_RR9SN1.wav,1
2406,0,AS,AS_20190903_TSNYAS.wav,1
2407,0,AS,AS_20190903_X6T036.wav,0
2408,0,AS,AS_20190903_LPM7GZ.wav,1
2409,0,AS,AS_20190903_9IX7C5.wav,1
2410,0,AS,AS_20190903_5AK7RE.wav,1
2411,0,AS,AS_20190903_5O68BE.wav,1
2412,0,AS,AS_20190903_8VMCHA.wav,1
2413,0,AS,AS_20190903_41OD1K.wav,1
2414,0,AS,AS_20190903_BVKA3R.wav,1
2415,0,AS,AS_20190903_86NF08.wav,1
2416,0,AS,AS_20190903_NQ6S74.wav,0
2417,0,AS,AS_20190903_XKD05N.wav,1
2418,0,AS,AS_20190903_6F1C7B.wav,1
2419,0,AS,AS_20190903_QH0A1S.wav,1
2420,0,AS,AS_20190903_99JXB4.wav,0
2421,0,AS,AS_20190903_4Z4RAU.wav,1
2422,0,AS,AS_20190903_Q8E9U4.wav,1
2423,0,AS,AS_20190903_D06TE2.wav,1
2424,0,AS,AS_20190903_6478QU.wav,1
2425,0,AS,AS_20190903_YYKEIB.wav,1
2426,0,AS,AS_20190903_QJ4OLB.wav,1
2427,0,AS,AS_20190903_NY93V5.wav,0
2428,0,AS,AS_20190903_WG4IOG.wav,1
2429,0,AS,AS_20190903_IGLILO.wav,1
2430,0,AS,AS_20190903_XGJRJM.wav,1
2431,0,AS,AS_20190903_0SXGCS.wav,0
2432,0,AS,AS_20190904_11087P.wav,1
2433,0,AS,AS_20190904_0MEOH7.wav,1
2434,0,AS,AS_20190904_C4Y9AG.wav,1
2435,0,AS,AS_20190903_59DHJX.wav,1
2436,0,AS,AS_20190903_6WBIRS.wav,1
2437,0,AS,AS_20190904_1IRCPL.wav,1
2438,0,AS,AS_20190904_GHIM8A.wav,0
2439,0,AS,AS_20190904_PLWIU0.wav,1
2440,0,AS,AS_20190904_IOEXVM.wav,1
2441,0,AS,AS_20190904_L82TXC.wav,1
2442,0,AS,AS_20190904_00SMIY.wav,1
2443,0,AS,AS_20190904_F2AL2M.wav,0
2444,0,AS,AS_20190904_GO2GBG.wav,1
2445,0,AS,AS_20190904_D2S7EB.wav,1
2446,0,AS,AS_20190904_7ZS4QZ.wav,1
2447,0,AS,AS_20190904_OH0BR9.wav,1
2448,0,AS,AS_20190904_NC5MJ8.wav,1
2449,0,AS,AS_20190904_EDPAQR.wav,1
2450,0,AS,AS_20190904_24OUER.wav,1
2451,0,AS,AS_20190904_SKRQ9E.wav,1
2452,0,AS,AS_20190904_PB467T.wav,1
2453,0,AS,AS_20190904_JJTTJ0.wav,1
2454,0,AS,AS_20190904_A0GSJF.wav,1
2455,0,AS,AS_20190904_7UPYVP.wav,1
