,FileName,Label,Dataset,training
2273,MF20041013_040127.wav,0,IFAW,1
2274,MF20041013_040527.wav,0,IFAW,1
2275,MF20041013_040927.wav,0,IFAW,1
2276,MF20041013_041327.wav,0,IFAW,0
2277,MF20041023_012910.wav,0,IFAW,1
2278,MF20041023_013310.wav,0,IFAW,1
2279,MF20041023_013710.wav,0,IFAW,1
2280,MF20041023_014110.wav,0,IFAW,0
2281,MF20041023_014510.wav,0,IFAW,1
2282,MF20041023_014910.wav,0,IFAW,0
2283,MF20041023_015310.wav,0,IFAW,1
2284,MF20041028_091035.wav,1,IFAW,1
2285,MF20041028_092635.wav,1,IFAW,1
2286,MF20041012_013520.wav,0,IFAW,0
2287,MF20041012_013920.wav,0,IFAW,0
2288,MF20041012_014320.wav,0,IFAW,1
2289,MF20041012_014720.wav,0,IFAW,1
2290,MF20041012_015120.wav,0,IFAW,1
2291,MF20041012_015520.wav,0,IFAW,1
2292,MF20041012_015920.wav,0,IFAW,1
2293,MF20041027_045107.wav,1,IFAW,0
2294,MF20041027_050307.wav,1,IFAW,1
2295,MF20041027_050707.wav,1,IFAW,1
2296,MF20041013_041838.wav,0,IFAW,0
2297,MF20041013_042238.wav,0,IFAW,0
2298,MF20041013_042638.wav,0,IFAW,1
2299,MF20041013_043038.wav,0,IFAW,1
2300,MF20041013_043438.wav,0,IFAW,1
2301,MF20041013_043838.wav,0,IFAW,1
2302,MF20041013_044238.wav,0,IFAW,1
2303,MF20041116_001205.wav,1,IFAW,0
2304,MF20041116_001605.wav,1,IFAW,0
2305,MF20041020_130128.wav,1,IFAW,1
2306,MF20041104_082900.wav,1,IFAW,1
2307,MF20041104_083300.wav,1,IFAW,1
2308,MF20041104_083700.wav,1,IFAW,1
2309,MF20041026_232630.wav,0,IFAW,0
2310,MF20041026_233030.wav,0,IFAW,1
2311,MF20041026_233430.wav,0,IFAW,0
2312,MF20041026_233830.wav,0,IFAW,1
2313,MF20041026_234230.wav,0,IFAW,0
2314,MF20041026_234630.wav,0,IFAW,1
2315,MF20041026_235030.wav,0,IFAW,1
2316,MF20041029_175828.wav,1,IFAW,1
2317,MF20041011_214124.wav,0,IFAW,1
2318,MF20041011_214524.wav,0,IFAW,0
2319,MF20041011_214924.wav,0,IFAW,1
2320,MF20041011_215324.wav,0,IFAW,0
2321,MF20041011_215724.wav,0,IFAW,0
2322,MF20041011_220124.wav,0,IFAW,1
2323,MF20041011_220524.wav,0,IFAW,1
2324,MF20041030_050339.wav,1,IFAW,1
2325,MF20041030_050739.wav,1,IFAW,1
2326,MF20041030_051139.wav,1,IFAW,0
2327,MF20041030_051539.wav,1,IFAW,0
2328,MF20041030_051939.wav,1,IFAW,1
2329,MF20041124_024707.wav,1,IFAW,1
2330,MF20041124_025507.wav,1,IFAW,0
2331,MF20041119_160353.wav,1,IFAW,1
2332,MF20041027_133217.wav,1,IFAW,1
2333,MF20041027_135617.wav,1,IFAW,0
2334,MF20041104_004959.wav,1,IFAW,1
2335,MF20041022_075749.wav,1,IFAW,1
2336,MF20041119_073905.wav,1,IFAW,1
2337,MF20041119_074305.wav,1,IFAW,0
2338,MF20041119_075105.wav,1,IFAW,1
2339,MF20041129_120759.wav,1,IFAW,1
2340,MF20041129_121159.wav,1,IFAW,1
2341,MF20041129_121559.wav,1,IFAW,0
2342,MF20041129_121959.wav,1,IFAW,1
2343,MF20041129_122759.wav,1,IFAW,1
2344,MF20041011_204342.wav,0,IFAW,1
2345,MF20041011_204742.wav,0,IFAW,1
2346,MF20041011_205142.wav,0,IFAW,0
2347,MF20041011_205542.wav,0,IFAW,1
2348,MF20041011_205942.wav,0,IFAW,0
2349,MF20041011_210342.wav,0,IFAW,0
2350,MF20041011_210742.wav,0,IFAW,1
2351,MF20041028_211400.wav,1,IFAW,1
2352,MF20041028_211800.wav,1,IFAW,0
2353,MF20041028_213400.wav,1,IFAW,1
2354,MF20041117_120410.wav,1,IFAW,0
2355,MF20041117_121210.wav,1,IFAW,0
2356,MF20041117_141643.wav,1,IFAW,1
2357,MF20041117_142043.wav,1,IFAW,1
2358,MF20041117_142443.wav,1,IFAW,1
2359,MF20041117_142843.wav,1,IFAW,0
2360,MF20041117_143643.wav,1,IFAW,1
2361,MF20041021_145411.wav,1,IFAW,0
2362,MF20041012_033138.wav,0,IFAW,1
2363,MF20041012_033538.wav,0,IFAW,1
2364,MF20041012_033938.wav,0,IFAW,0
2365,MF20041012_034338.wav,0,IFAW,1
2366,MF20041012_034738.wav,0,IFAW,1
2367,MF20041012_035138.wav,0,IFAW,1
2368,MF20041012_035538.wav,0,IFAW,0
2369,MF20041104_173123.wav,0,IFAW,0
2370,MF20041104_173523.wav,0,IFAW,0
2371,MF20041104_173923.wav,0,IFAW,0
2372,MF20041104_174323.wav,0,IFAW,1
2373,MF20041104_174723.wav,0,IFAW,1
2374,MF20041104_175123.wav,0,IFAW,1
2375,MF20041104_175523.wav,0,IFAW,0
2376,MF20041116_160622.wav,1,IFAW,1
2377,MF20041116_161022.wav,1,IFAW,1
2378,MF20041116_161422.wav,1,IFAW,1
2379,MF20041116_162222.wav,1,IFAW,1
2380,MF20041116_162622.wav,1,IFAW,0
2381,MF20041116_190113.wav,1,IFAW,1
2382,MF20041116_191713.wav,1,IFAW,1
2383,MF20041116_152805.wav,1,IFAW,0
2384,MF20041116_213143.wav,1,IFAW,1
2385,MF20041116_213543.wav,1,IFAW,1
2386,MF20041116_214343.wav,1,IFAW,1
2387,MF20041116_215143.wav,1,IFAW,1
2388,MF20041021_105730.wav,0,IFAW,1
2389,MF20041029_211553.wav,0,IFAW,0
2390,MF20041029_211953.wav,0,IFAW,0
2391,MF20041029_212353.wav,0,IFAW,1
2392,MF20041029_212753.wav,0,IFAW,1
2393,MF20041029_213153.wav,0,IFAW,1
2394,MF20041029_213553.wav,0,IFAW,1
2395,MF20041029_213953.wav,0,IFAW,1
2396,MF20041030_083525.wav,1,IFAW,1
2397,MF20041030_083925.wav,1,IFAW,1
2398,MF20041021_013920.wav,1,IFAW,1
2399,MF20041021_014720.wav,1,IFAW,0
2400,MF20041028_144704.wav,1,IFAW,1
2401,MF20041127_155606.wav,1,IFAW,1
2402,MF20041127_162006.wav,1,IFAW,0
2403,MF20041129_044937.wav,0,IFAW,0
2404,MF20041129_045337.wav,0,IFAW,0
2405,MF20041129_045737.wav,0,IFAW,0
2406,MF20041129_050137.wav,0,IFAW,1
2407,MF20041129_050537.wav,0,IFAW,1
2408,MF20041129_050937.wav,0,IFAW,1
2409,MF20041129_051337.wav,0,IFAW,0
2410,MF20041129_200933.wav,1,IFAW,1
2411,MF20041129_201733.wav,1,IFAW,1
2412,MF20041030_095217.wav,1,IFAW,1
2413,MF20041030_100417.wav,1,IFAW,0
2414,MF20041129_113707.wav,1,IFAW,1
2415,MF20041129_114507.wav,1,IFAW,0
2416,MF20041129_114907.wav,1,IFAW,1
2417,MF20041029_040151.wav,0,IFAW,1
2418,MF20041029_040551.wav,0,IFAW,1
2419,MF20041029_040951.wav,0,IFAW,1
2420,MF20041029_041351.wav,0,IFAW,1
2421,MF20041029_041751.wav,0,IFAW,1
2422,MF20041029_042151.wav,0,IFAW,1
2423,MF20041029_042551.wav,0,IFAW,1
2424,MF20041127_172225.wav,1,IFAW,1
2425,MF20041127_172625.wav,1,IFAW,1
2426,MF20041127_174225.wav,1,IFAW,1
2427,MF20041020_034629.wav,1,IFAW,0
2428,MF20041020_035029.wav,1,IFAW,0
2429,MF20041105_195058.wav,0,IFAW,1
2430,MF20041105_195458.wav,0,IFAW,0
2431,MF20041105_195858.wav,0,IFAW,0
2432,MF20041105_200258.wav,0,IFAW,1
2433,MF20041105_200658.wav,0,IFAW,0
2434,MF20041105_201058.wav,0,IFAW,1
2435,MF20041105_201458.wav,0,IFAW,1
2436,MF20041026_104850.wav,1,IFAW,1
2437,MF20041026_105250.wav,1,IFAW,1
2438,MF20041026_105650.wav,1,IFAW,1
2439,MF20041026_110850.wav,1,IFAW,1
2440,MF20041129_164028.wav,1,IFAW,1
2441,MF20041129_164428.wav,1,IFAW,0
2442,MF20041020_194357.wav,1,IFAW,1
2443,MF20041117_071425.wav,1,IFAW,1
2444,MF20041117_071825.wav,1,IFAW,0
2445,MF20041117_073425.wav,1,IFAW,0
2446,MF20041104_212347.wav,0,IFAW,1
2447,MF20041104_212747.wav,0,IFAW,1
2448,MF20041104_213147.wav,0,IFAW,1
2449,MF20041104_213547.wav,0,IFAW,1
2450,MF20041104_213947.wav,0,IFAW,1
2451,MF20041104_214347.wav,0,IFAW,1
2452,MF20041104_214747.wav,0,IFAW,1
2453,MF20041104_202603.wav,0,IFAW,0
2454,MF20041104_203003.wav,0,IFAW,1
2455,MF20041104_203403.wav,0,IFAW,0
2456,MF20041104_203803.wav,0,IFAW,0
2457,MF20041104_204203.wav,0,IFAW,0
2458,MF20041104_204603.wav,0,IFAW,0
2459,MF20041104_205003.wav,0,IFAW,1
2460,MF20041105_000931.wav,1,IFAW,1
2461,MF20041128_050754.wav,1,IFAW,1
2462,MF20041128_051954.wav,1,IFAW,0
2463,MF20041022_135242.wav,1,IFAW,0
2464,MF20041106_001314.wav,1,IFAW,1
2465,MF20041106_002514.wav,1,IFAW,1
2466,MF20041022_142509.wav,1,IFAW,1
2467,MF20041117_160916.wav,1,IFAW,1
2468,MF20041117_162916.wav,1,IFAW,1
2469,MF20041117_163316.wav,1,IFAW,1
2470,MF20041128_100927.wav,1,IFAW,0
2471,MF20041128_101327.wav,1,IFAW,0
2472,MF20041026_055011.wav,0,IFAW,1
2473,MF20041026_055411.wav,0,IFAW,1
2474,MF20041026_055811.wav,0,IFAW,1
2475,MF20041026_060211.wav,0,IFAW,0
2476,MF20041026_060611.wav,0,IFAW,1
2477,MF20041026_061011.wav,0,IFAW,0
2478,MF20041026_061411.wav,0,IFAW,1
2479,MF20041106_135611.wav,1,IFAW,1
2480,MF20041103_081936.wav,1,IFAW,0
2481,MF20041020_073945.wav,0,IFAW,0
2482,MF20041020_074345.wav,0,IFAW,0
2483,MF20041020_074745.wav,0,IFAW,1
2484,MF20041020_075145.wav,0,IFAW,0
2485,MF20041020_075545.wav,0,IFAW,1
2486,MF20041020_075945.wav,0,IFAW,1
2487,MF20041020_080345.wav,0,IFAW,0
2488,MF20041121_054049.wav,0,IFAW,1
2489,MF20041121_054449.wav,0,IFAW,0
2490,MF20041121_054849.wav,0,IFAW,1
2491,MF20041121_055249.wav,0,IFAW,0
2492,MF20041121_055649.wav,0,IFAW,0
2493,MF20041121_060049.wav,0,IFAW,1
2494,MF20041121_060449.wav,0,IFAW,1
2495,MF20041123_225752.wav,1,IFAW,1
2496,MF20041012_190449.wav,0,IFAW,1
2497,MF20041012_190849.wav,0,IFAW,1
2498,MF20041012_191249.wav,0,IFAW,0
2499,MF20041012_191649.wav,0,IFAW,1
2500,MF20041012_192049.wav,0,IFAW,1
2501,MF20041012_192449.wav,0,IFAW,1
2502,MF20041012_192849.wav,0,IFAW,0
2503,MF20041027_104828.wav,1,IFAW,1
2504,MF20041027_105228.wav,1,IFAW,1
2505,MF20041117_034543.wav,0,IFAW,0
2506,MF20041117_034943.wav,0,IFAW,1
2507,MF20041117_035343.wav,0,IFAW,0
2508,MF20041117_035743.wav,0,IFAW,1
2509,MF20041117_040143.wav,0,IFAW,0
2510,MF20041117_040543.wav,0,IFAW,1
2511,MF20041117_040943.wav,0,IFAW,1
2512,MF20041129_152104.wav,1,IFAW,1
2513,MF20041104_162729.wav,1,IFAW,1
2514,MF20041117_124627.wav,1,IFAW,1
2515,MF20041117_125827.wav,1,IFAW,1
2516,MF20041117_131027.wav,1,IFAW,1
2517,MF20041022_131252.wav,0,IFAW,1
2518,MF20041022_131652.wav,0,IFAW,1
2519,MF20041022_132052.wav,0,IFAW,1
2520,MF20041022_132452.wav,0,IFAW,1
2521,MF20041022_132852.wav,0,IFAW,1
2522,MF20041022_133252.wav,0,IFAW,1
2523,MF20041022_133652.wav,0,IFAW,1
2524,MF20041030_024529.wav,1,IFAW,1
2525,MF20041030_024929.wav,1,IFAW,0
2526,MF20041030_025729.wav,1,IFAW,1
2527,MF20041105_110528.wav,1,IFAW,1
2528,MF20041105_110928.wav,1,IFAW,1
2529,MF20041105_111328.wav,1,IFAW,1
2530,MF20041105_111728.wav,1,IFAW,1
2531,MF20041105_112128.wav,1,IFAW,0
2532,MF20041105_112528.wav,1,IFAW,0
2533,MF20041105_112928.wav,1,IFAW,1
2534,MF20041021_030607.wav,1,IFAW,1
2535,MF20041121_041724.wav,1,IFAW,1
2536,MF20041028_182807.wav,1,IFAW,0
2537,MF20041128_035012.wav,1,IFAW,1
2538,MF20041028_041405.wav,1,IFAW,1
2539,MF20041103_212344.wav,1,IFAW,0
2540,MF20041123_224336.wav,1,IFAW,1
2541,MF20041029_110814.wav,1,IFAW,1
2542,MF20041029_111214.wav,1,IFAW,1
2543,MF20041029_111614.wav,1,IFAW,1
2544,MF20041127_165646.wav,1,IFAW,1
2545,MF20041127_171246.wav,1,IFAW,1
2546,MF20041127_171646.wav,1,IFAW,1
2547,MF20041023_111139.wav,0,IFAW,0
2548,MF20041023_111539.wav,0,IFAW,1
2549,MF20041023_111939.wav,0,IFAW,1
2550,MF20041023_112339.wav,0,IFAW,1
2551,MF20041023_112739.wav,0,IFAW,1
2552,MF20041023_113139.wav,0,IFAW,0
2553,MF20041023_113539.wav,0,IFAW,1
2554,MF20041105_103620.wav,1,IFAW,0
2555,MF20041105_105220.wav,1,IFAW,1
2556,MF20041105_105620.wav,1,IFAW,1
2557,MF20041119_092620.wav,1,IFAW,1
2558,MF20041027_180722.wav,1,IFAW,1
2559,MF20041027_182322.wav,1,IFAW,0
2560,MF20041027_182722.wav,1,IFAW,1
2561,MF20041121_010112.wav,1,IFAW,1
2562,MF20041121_010512.wav,1,IFAW,1
2563,MF20041129_032247.wav,1,IFAW,1
2564,MF20041023_193021.wav,0,IFAW,0
2565,MF20041023_193421.wav,0,IFAW,1
2566,MF20041023_193821.wav,0,IFAW,1
2567,MF20041023_194221.wav,0,IFAW,1
2568,MF20041023_194621.wav,0,IFAW,0
2569,MF20041023_195021.wav,0,IFAW,1
2570,MF20041023_195421.wav,0,IFAW,0
2571,MF20041026_220007.wav,1,IFAW,1
2572,MF20041028_083729.wav,1,IFAW,1
2573,MF20041120_141720.wav,1,IFAW,0
2574,MF20041029_215717.wav,1,IFAW,0
2575,MF20041117_134735.wav,1,IFAW,1
2576,MF20041117_135135.wav,1,IFAW,1
2577,MF20041117_135935.wav,1,IFAW,1
2578,MF20041117_140735.wav,1,IFAW,0
2579,MF20041029_221325.wav,1,IFAW,1
2580,MF20041029_221725.wav,1,IFAW,1
2581,MF20041029_222125.wav,1,IFAW,1
2582,MF20041029_222525.wav,1,IFAW,0
2583,MF20041029_223725.wav,1,IFAW,1
2584,MF20041130_005420.wav,1,IFAW,0
2585,MF20041010_170816.wav,1,IFAW,0
2586,MF20041021_140541.wav,1,IFAW,1
2587,MF20041020_085457.wav,1,IFAW,1
2588,MF20041020_085857.wav,1,IFAW,1
2589,MF20041117_164624.wav,1,IFAW,0
2590,MF20041117_165024.wav,1,IFAW,1
2591,MF20041117_170224.wav,1,IFAW,1
2592,MF20041019_134141.wav,0,IFAW,0
2593,MF20041019_134541.wav,0,IFAW,1
2594,MF20041019_134941.wav,0,IFAW,0
2595,MF20041019_135341.wav,0,IFAW,0
2596,MF20041019_135741.wav,0,IFAW,0
2597,MF20041019_140141.wav,0,IFAW,0
2598,MF20041019_140541.wav,0,IFAW,1
2599,MF20041117_170744.wav,1,IFAW,0
2600,MF20041118_183107.wav,1,IFAW,1
2601,MF20041118_183507.wav,1,IFAW,1
2602,MF20041118_183907.wav,1,IFAW,1
2603,MF20041011_191555.wav,0,IFAW,0
2604,MF20041011_191955.wav,0,IFAW,1
2605,MF20041011_192355.wav,0,IFAW,0
2606,MF20041011_192755.wav,0,IFAW,1
2607,MF20041011_193155.wav,0,IFAW,1
2608,MF20041011_193555.wav,0,IFAW,1
2609,MF20041011_193955.wav,0,IFAW,1
2610,MF20041021_150346.wav,1,IFAW,1
2611,MF20041027_143308.wav,1,IFAW,1
2612,MF20041027_145308.wav,1,IFAW,1
2613,MF20041028_124409.wav,1,IFAW,1
2614,MF20041011_030102.wav,1,IFAW,0
2615,MF20041011_022020.wav,1,IFAW,1
2616,MF20041012_082318.wav,1,IFAW,0
2617,MF20041012_082718.wav,1,IFAW,1
2618,MF20041012_083518.wav,1,IFAW,1
2619,MF20041012_084718.wav,1,IFAW,1
2620,MF20041026_065622.wav,0,IFAW,1
2621,MF20041026_070022.wav,0,IFAW,1
2622,MF20041026_070422.wav,0,IFAW,0
2623,MF20041026_070822.wav,0,IFAW,1
2624,MF20041026_071222.wav,0,IFAW,0
2625,MF20041026_071622.wav,0,IFAW,0
2626,MF20041026_072022.wav,0,IFAW,1
2627,MF20041027_163406.wav,1,IFAW,1
2628,MF20041027_163806.wav,1,IFAW,0
2629,MF20041027_164206.wav,1,IFAW,0
2630,MF20041027_165006.wav,1,IFAW,1
2631,MF20041028_222804.wav,1,IFAW,0
2632,MF20041105_204828.wav,0,IFAW,1
2633,MF20041105_205228.wav,0,IFAW,1
2634,MF20041105_205628.wav,0,IFAW,1
2635,MF20041105_210028.wav,0,IFAW,1
2636,MF20041105_210428.wav,0,IFAW,1
2637,MF20041105_210828.wav,0,IFAW,1
2638,MF20041105_211228.wav,0,IFAW,0
2639,MF20041105_133137.wav,0,IFAW,0
2640,MF20041105_133537.wav,0,IFAW,1
2641,MF20041105_133937.wav,0,IFAW,1
2642,MF20041105_134337.wav,0,IFAW,1
2643,MF20041105_134737.wav,0,IFAW,1
2644,MF20041105_135137.wav,0,IFAW,1
2645,MF20041105_135537.wav,0,IFAW,1
2646,MF20041121_064822.wav,1,IFAW,1
2647,MF20041121_065222.wav,1,IFAW,0
2648,MF20041105_113437.wav,1,IFAW,1
2649,MF20041105_113837.wav,1,IFAW,1
2650,MF20041105_114237.wav,1,IFAW,1
2651,MF20041105_114637.wav,1,IFAW,1
2652,MF20041105_115437.wav,1,IFAW,1
2653,MF20041104_024711.wav,1,IFAW,1
2654,MF20041104_035550.wav,0,IFAW,1
2655,MF20041104_035950.wav,0,IFAW,1
2656,MF20041104_040350.wav,0,IFAW,0
2657,MF20041104_040750.wav,0,IFAW,1
2658,MF20041104_041150.wav,0,IFAW,0
2659,MF20041104_041550.wav,0,IFAW,1
2660,MF20041104_041950.wav,0,IFAW,1
2661,MF20041127_211527.wav,1,IFAW,1
2662,MF20041127_211927.wav,1,IFAW,1
2663,MF20041127_212327.wav,1,IFAW,1
2664,MF20041127_213527.wav,1,IFAW,1
2665,MF20041105_081155.wav,1,IFAW,1
2666,MF20041105_081955.wav,1,IFAW,0
2667,MF20041026_085317.wav,0,IFAW,1
2668,MF20041026_085717.wav,0,IFAW,1
2669,MF20041026_090117.wav,0,IFAW,1
2670,MF20041026_090517.wav,0,IFAW,1
2671,MF20041026_090917.wav,0,IFAW,0
2672,MF20041026_091317.wav,0,IFAW,0
2673,MF20041026_091717.wav,0,IFAW,1
2674,MF20041128_112151.wav,1,IFAW,0
2675,MF20041128_112951.wav,1,IFAW,1
2676,MF20041124_140448.wav,1,IFAW,1
2677,MF20041124_141248.wav,1,IFAW,1
2678,MF20041011_171859.wav,1,IFAW,1
2679,MF20041023_170503.wav,0,IFAW,0
2680,MF20041023_170903.wav,0,IFAW,1
2681,MF20041023_171303.wav,0,IFAW,1
2682,MF20041023_171703.wav,0,IFAW,1
2683,MF20041023_172103.wav,0,IFAW,1
2684,MF20041023_172503.wav,0,IFAW,0
2685,MF20041023_172903.wav,0,IFAW,1
2686,MF20041019_164421.wav,1,IFAW,1
2687,MF20041019_165221.wav,1,IFAW,1
2688,MF20041116_072302.wav,0,IFAW,1
2689,MF20041116_072702.wav,0,IFAW,1
2690,MF20041116_073102.wav,0,IFAW,1
2691,MF20041116_073502.wav,0,IFAW,1
2692,MF20041116_073902.wav,0,IFAW,1
2693,MF20041116_074302.wav,0,IFAW,1
2694,MF20041116_074702.wav,0,IFAW,0
2695,MF20041118_215944.wav,1,IFAW,0
2696,MF20041118_220744.wav,1,IFAW,1
2697,MF20041028_034548.wav,1,IFAW,0
2698,MF20041028_034948.wav,1,IFAW,1
2699,MF20041028_035348.wav,1,IFAW,1
2700,MF20041028_040148.wav,1,IFAW,1
2701,MF20041121_012220.wav,1,IFAW,1
2702,MF20041121_012620.wav,1,IFAW,1
2703,MF20041022_194239.wav,1,IFAW,1
2704,MF20041119_102123.wav,1,IFAW,1
2705,MF20041023_160637.wav,0,IFAW,1
2706,MF20041023_161037.wav,0,IFAW,1
2707,MF20041023_161437.wav,0,IFAW,1
2708,MF20041023_161837.wav,0,IFAW,1
2709,MF20041023_162237.wav,0,IFAW,1
2710,MF20041023_162637.wav,0,IFAW,1
2711,MF20041023_163037.wav,0,IFAW,1
2712,MF20041026_154046.wav,0,IFAW,0
2713,MF20041026_154446.wav,0,IFAW,1
2714,MF20041026_154846.wav,0,IFAW,1
2715,MF20041026_155246.wav,0,IFAW,1
2716,MF20041026_155646.wav,0,IFAW,1
2717,MF20041026_160046.wav,0,IFAW,1
2718,MF20041026_160446.wav,0,IFAW,0
2719,MF20041028_060130.wav,1,IFAW,0
2720,MF20041116_182656.wav,1,IFAW,1
2721,MF20041119_173339.wav,1,IFAW,1
2722,MF20041119_174539.wav,1,IFAW,1
2723,MF20041124_134941.wav,1,IFAW,0
2724,MF20041124_135341.wav,1,IFAW,1
2725,MF20041104_044426.wav,1,IFAW,1
2726,MF20041105_043213.wav,1,IFAW,0
2727,MF20041105_043613.wav,1,IFAW,1
2728,MF20041027_205754.wav,0,IFAW,1
2729,MF20041027_210154.wav,0,IFAW,1
2730,MF20041027_210554.wav,0,IFAW,1
2731,MF20041027_210954.wav,0,IFAW,1
2732,MF20041027_211354.wav,0,IFAW,0
2733,MF20041027_211754.wav,0,IFAW,0
2734,MF20041027_212154.wav,0,IFAW,1
2735,MF20041021_123750.wav,0,IFAW,0
2736,MF20041021_124150.wav,0,IFAW,1
2737,MF20041021_124550.wav,0,IFAW,1
2738,MF20041021_124950.wav,0,IFAW,0
2739,MF20041021_125350.wav,0,IFAW,1
2740,MF20041021_125750.wav,0,IFAW,1
2741,MF20041021_130150.wav,0,IFAW,1
2742,MF20041106_130649.wav,1,IFAW,0
2743,MF20041106_131449.wav,1,IFAW,0
2744,MF20041030_014623.wav,1,IFAW,1
2745,MF20041030_015023.wav,1,IFAW,1
2746,MF20041030_015423.wav,1,IFAW,0
2747,MF20041030_020223.wav,1,IFAW,1
2748,MF20041028_061146.wav,1,IFAW,1
2749,MF20041028_061946.wav,1,IFAW,1
2750,MF20041119_065347.wav,1,IFAW,1
2751,MF20041119_070147.wav,1,IFAW,1
2752,MF20041119_070547.wav,1,IFAW,0
2753,MF20041118_180459.wav,1,IFAW,1
2754,MF20041105_014614.wav,0,IFAW,1
2755,MF20041105_015014.wav,0,IFAW,1
2756,MF20041105_015414.wav,0,IFAW,0
2757,MF20041105_015814.wav,0,IFAW,0
2758,MF20041105_020214.wav,0,IFAW,0
2759,MF20041105_020614.wav,0,IFAW,1
2760,MF20041105_021014.wav,0,IFAW,1
2761,MF20041027_061415.wav,1,IFAW,1
2762,MF20041027_061815.wav,1,IFAW,1
2763,MF20041027_063015.wav,1,IFAW,1
2764,MF20041027_063815.wav,1,IFAW,0
2765,MF20041022_210835.wav,1,IFAW,1
2766,MF20041026_095123.wav,0,IFAW,1
2767,MF20041026_095523.wav,0,IFAW,0
2768,MF20041026_095923.wav,0,IFAW,1
2769,MF20041026_100323.wav,0,IFAW,1
2770,MF20041026_100723.wav,0,IFAW,0
2771,MF20041026_101123.wav,0,IFAW,0
2772,MF20041026_101523.wav,0,IFAW,1
2773,MF20041026_185207.wav,1,IFAW,1
2774,MF20041026_185607.wav,1,IFAW,1
2775,MF20041103_182021.wav,1,IFAW,1
2776,MF20041103_182821.wav,1,IFAW,1
2777,MF20041103_183221.wav,1,IFAW,1
2778,MF20041103_183621.wav,1,IFAW,0
2779,MF20041128_031412.wav,1,IFAW,1
2780,MF20041128_032612.wav,1,IFAW,1
2781,MF20041128_033012.wav,1,IFAW,0
2782,MF20041026_131506.wav,0,IFAW,1
2783,MF20041026_131906.wav,0,IFAW,0
2784,MF20041026_132306.wav,0,IFAW,0
2785,MF20041026_132706.wav,0,IFAW,1
2786,MF20041026_133106.wav,0,IFAW,1
2787,MF20041026_133506.wav,0,IFAW,1
2788,MF20041026_133906.wav,0,IFAW,1
2789,MF20041124_093119.wav,1,IFAW,1
2790,MF20041012_062551.wav,0,IFAW,1
2791,MF20041012_062951.wav,0,IFAW,1
2792,MF20041012_063351.wav,0,IFAW,1
2793,MF20041012_063751.wav,0,IFAW,0
2794,MF20041012_064151.wav,0,IFAW,1
2795,MF20041012_064551.wav,0,IFAW,0
2796,MF20041012_064951.wav,0,IFAW,1
2797,MF20041030_073436.wav,1,IFAW,1
2798,MF20041030_074236.wav,1,IFAW,1
2799,MF20041128_135910.wav,1,IFAW,1
2800,MF20041128_140710.wav,1,IFAW,1
2801,MF20041128_141110.wav,1,IFAW,1
2802,MF20041027_153150.wav,1,IFAW,1
2803,MF20041027_153550.wav,1,IFAW,1
2804,MF20041027_153950.wav,1,IFAW,0
2805,MF20041027_154750.wav,1,IFAW,0
2806,CINMS18C_DL77_120413_130211.x.wav,1,DCLDE,1
2807,CINMS18C_DL77_120413_130611.x.wav,1,DCLDE,1
2808,CINMS18C_DL77_120408_162403.x.wav,1,DCLDE,0
2809,CINMS18C_DL77_120408_162803.x.wav,1,DCLDE,1
2810,CINMS18C_DL77_120408_163203.x.wav,1,DCLDE,1
2811,CINMS18C_DL77_120408_163603.x.wav,1,DCLDE,0
2812,CINMS18C_DL77_120408_164003.x.wav,1,DCLDE,1
2813,SOCAL35R_sitR_091106_222845.x.wav,1,DCLDE,1
2814,SOCAL35R_sitR_091106_223245.x.wav,1,DCLDE,1
2815,SOCAL35R_sitR_091106_223645.x.wav,1,DCLDE,1
2816,SOCAL35R_sitR_091106_224045.x.wav,1,DCLDE,1
2817,CINMS18B_DL68_120416_214501.x.wav,1,DCLDE,1
2818,SOCAL32E_sitE_090425_083718.x.wav,0,DCLDE,1
2819,SOCAL32E_sitE_090425_084118.x.wav,0,DCLDE,0
2820,SOCAL32E_sitE_090425_084518.x.wav,0,DCLDE,1
2821,SOCAL32E_sitE_090425_085318.x.wav,0,DCLDE,1
2822,SOCAL32E_sitE_090421_180500.x.wav,0,DCLDE,0
2823,SOCAL32E_sitE_090421_181700.x.wav,0,DCLDE,0
2824,SOCAL35R_sitR_091105_022745.x.wav,0,DCLDE,1
2825,CINMS18B_DL68_120417_000701.x.wav,1,DCLDE,1
2826,CINMS18B_DL68_120417_001101.x.wav,1,DCLDE,1
2827,SOCAL35R_sitR_091109_053249.x.wav,0,DCLDE,1
2828,CINMS17B_DL37_111226_165730.x.wav,0,DCLDE,1
2829,SOCAL33E_DL24_090608_035108.x.wav,0,DCLDE,0
2830,SOCAL32E_sitE_090426_151415.x.wav,0,DCLDE,1
2831,SOCAL35R_sitR_091109_084500.x.wav,0,DCLDE,1
2832,SOCAL35R_sitR_091109_084900.x.wav,0,DCLDE,1
2833,CINMS19C_DL17_121105_060522.x.wav,1,DCLDE,1
2834,CINMS19C_DL17_121105_060633.x.wav,0,DCLDE,1
2835,CINMS19C_DL17_121105_061433.x.wav,0,DCLDE,1
2836,CINMS18C_DL77_120413_113441.x.wav,1,DCLDE,1
2837,CINMS18C_DL77_120413_113841.x.wav,1,DCLDE,1
2838,CINMS18C_DL77_120413_114241.x.wav,1,DCLDE,1
